dataset,image_id,image_path,age,gender,race
utkface,utkface_009951,data/raw/utkface/utkface_009951.jpg,8,0,2
utkface,utkface_007306,data/raw/utkface/utkface_007306.jpg,6,1,0
utkface,utkface_006720,data/raw/utkface/utkface_006720.jpg,1,0,0
utkface,utkface_002640,data/raw/utkface/utkface_002640.jpg,3,1,3
utkface,utkface_009025,data/raw/utkface/utkface_009025.jpg,8,1,3
utkface,utkface_007673,data/raw/utkface/utkface_007673.jpg,6,1,0
utkface,utkface_007917,data/raw/utkface/utkface_007917.jpg,1,0,0
utkface,utkface_001571,data/raw/utkface/utkface_001571.jpg,0,1,2
utkface,utkface_006435,data/raw/utkface/utkface_006435.jpg,5,1,0
utkface,utkface_006873,data/raw/utkface/utkface_006873.jpg,6,1,0
utkface,utkface_009213,data/raw/utkface/utkface_009213.jpg,1,1,2
utkface,utkface_007871,data/raw/utkface/utkface_007871.jpg,1,1,4
utkface,utkface_005513,data/raw/utkface/utkface_005513.jpg,4,1,2
utkface,utkface_007884,data/raw/utkface/utkface_007884.jpg,1,0,0
utkface,utkface_002767,data/raw/utkface/utkface_002767.jpg,3,1,0
utkface,utkface_004057,data/raw/utkface/utkface_004057.jpg,0,1,0
utkface,utkface_009097,data/raw/utkface/utkface_009097.jpg,8,0,3
utkface,utkface_002903,data/raw/utkface/utkface_002903.jpg,3,1,0
utkface,utkface_008164,data/raw/utkface/utkface_008164.jpg,7,1,3
utkface,utkface_007814,data/raw/utkface/utkface_007814.jpg,1,1,0
utkface,utkface_009427,data/raw/utkface/utkface_009427.jpg,8,1,0
utkface,utkface_009302,data/raw/utkface/utkface_009302.jpg,8,1,0
utkface,utkface_005880,data/raw/utkface/utkface_005880.jpg,1,0,3
utkface,utkface_006412,data/raw/utkface/utkface_006412.jpg,5,0,0
utkface,utkface_007789,data/raw/utkface/utkface_007789.jpg,6,0,0
utkface,utkface_000035,data/raw/utkface/utkface_000035.jpg,2,1,0
utkface,utkface_005475,data/raw/utkface/utkface_005475.jpg,4,1,0
utkface,utkface_003886,data/raw/utkface/utkface_003886.jpg,3,0,4
utkface,utkface_008961,data/raw/utkface/utkface_008961.jpg,8,1,0
utkface,utkface_000212,data/raw/utkface/utkface_000212.jpg,2,1,0
utkface,utkface_006878,data/raw/utkface/utkface_006878.jpg,6,1,0
utkface,utkface_003732,data/raw/utkface/utkface_003732.jpg,3,0,4
utkface,utkface_007269,data/raw/utkface/utkface_007269.jpg,6,0,0
utkface,utkface_005869,data/raw/utkface/utkface_005869.jpg,1,0,3
utkface,utkface_006261,data/raw/utkface/utkface_006261.jpg,5,0,0
utkface,utkface_009061,data/raw/utkface/utkface_009061.jpg,8,0,3
utkface,utkface_009607,data/raw/utkface/utkface_009607.jpg,8,1,0
utkface,utkface_004718,data/raw/utkface/utkface_004718.jpg,4,0,0
utkface,utkface_005667,data/raw/utkface/utkface_005667.jpg,1,1,2
utkface,utkface_005052,data/raw/utkface/utkface_005052.jpg,4,1,0
utkface,utkface_007899,data/raw/utkface/utkface_007899.jpg,1,0,0
utkface,utkface_007396,data/raw/utkface/utkface_007396.jpg,6,0,3
utkface,utkface_001580,data/raw/utkface/utkface_001580.jpg,0,1,2
utkface,utkface_001178,data/raw/utkface/utkface_001178.jpg,2,0,4
utkface,utkface_001896,data/raw/utkface/utkface_001896.jpg,0,1,4
utkface,utkface_003955,data/raw/utkface/utkface_003955.jpg,3,0,0
utkface,utkface_003432,data/raw/utkface/utkface_003432.jpg,3,0,0
utkface,utkface_007573,data/raw/utkface/utkface_007573.jpg,6,0,3
utkface,utkface_008514,data/raw/utkface/utkface_008514.jpg,7,1,0
utkface,utkface_004459,data/raw/utkface/utkface_004459.jpg,0,0,3
utkface,utkface_008199,data/raw/utkface/utkface_008199.jpg,7,1,0
utkface,utkface_003876,data/raw/utkface/utkface_003876.jpg,3,0,3
utkface,utkface_002056,data/raw/utkface/utkface_002056.jpg,0,0,0
utkface,utkface_002076,data/raw/utkface/utkface_002076.jpg,0,0,0
utkface,utkface_001346,data/raw/utkface/utkface_001346.jpg,0,1,0
utkface,utkface_005826,data/raw/utkface/utkface_005826.jpg,1,0,2
utkface,utkface_008187,data/raw/utkface/utkface_008187.jpg,7,1,0
utkface,utkface_003318,data/raw/utkface/utkface_003318.jpg,3,0,4
utkface,utkface_000178,data/raw/utkface/utkface_000178.jpg,2,0,0
utkface,utkface_005391,data/raw/utkface/utkface_005391.jpg,4,1,0
utkface,utkface_007235,data/raw/utkface/utkface_007235.jpg,6,0,0
utkface,utkface_007567,data/raw/utkface/utkface_007567.jpg,6,0,2
utkface,utkface_007633,data/raw/utkface/utkface_007633.jpg,6,0,0
utkface,utkface_000468,data/raw/utkface/utkface_000468.jpg,2,0,0
utkface,utkface_007495,data/raw/utkface/utkface_007495.jpg,6,1,0
utkface,utkface_002118,data/raw/utkface/utkface_002118.jpg,0,0,0
utkface,utkface_006484,data/raw/utkface/utkface_006484.jpg,5,0,3
utkface,utkface_005164,data/raw/utkface/utkface_005164.jpg,4,0,3
utkface,utkface_000838,data/raw/utkface/utkface_000838.jpg,2,0,0
utkface,utkface_009893,data/raw/utkface/utkface_009893.jpg,8,1,0
utkface,utkface_005375,data/raw/utkface/utkface_005375.jpg,4,1,0
utkface,utkface_009438,data/raw/utkface/utkface_009438.jpg,8,1,0
utkface,utkface_004489,data/raw/utkface/utkface_004489.jpg,0,0,3
utkface,utkface_002695,data/raw/utkface/utkface_002695.jpg,3,0,2
utkface,utkface_000369,data/raw/utkface/utkface_000369.jpg,2,0,0
utkface,utkface_005222,data/raw/utkface/utkface_005222.jpg,4,1,3
utkface,utkface_004470,data/raw/utkface/utkface_004470.jpg,0,0,3
utkface,utkface_006714,data/raw/utkface/utkface_006714.jpg,1,0,0
utkface,utkface_002503,data/raw/utkface/utkface_002503.jpg,0,0,4
utkface,utkface_006242,data/raw/utkface/utkface_006242.jpg,5,1,3
utkface,utkface_002191,data/raw/utkface/utkface_002191.jpg,0,0,2
utkface,utkface_006103,data/raw/utkface/utkface_006103.jpg,5,0,0
utkface,utkface_003529,data/raw/utkface/utkface_003529.jpg,3,0,3
utkface,utkface_005857,data/raw/utkface/utkface_005857.jpg,1,0,2
utkface,utkface_008013,data/raw/utkface/utkface_008013.jpg,7,1,0
utkface,utkface_007561,data/raw/utkface/utkface_007561.jpg,6,0,1
utkface,utkface_004873,data/raw/utkface/utkface_004873.jpg,4,0,2
utkface,utkface_003433,data/raw/utkface/utkface_003433.jpg,3,0,0
utkface,utkface_006775,data/raw/utkface/utkface_006775.jpg,1,0,2
utkface,utkface_000535,data/raw/utkface/utkface_000535.jpg,2,0,4
utkface,utkface_004127,data/raw/utkface/utkface_004127.jpg,0,1,2
utkface,utkface_000785,data/raw/utkface/utkface_000785.jpg,2,1,0
utkface,utkface_009372,data/raw/utkface/utkface_009372.jpg,8,1,0
utkface,utkface_008837,data/raw/utkface/utkface_008837.jpg,8,1,0
utkface,utkface_009366,data/raw/utkface/utkface_009366.jpg,8,0,0
utkface,utkface_005718,data/raw/utkface/utkface_005718.jpg,1,0,0
utkface,utkface_003599,data/raw/utkface/utkface_003599.jpg,3,0,4
utkface,utkface_001710,data/raw/utkface/utkface_001710.jpg,0,1,2
utkface,utkface_002242,data/raw/utkface/utkface_002242.jpg,0,0,2
utkface,utkface_002505,data/raw/utkface/utkface_002505.jpg,0,0,4
utkface,utkface_005804,data/raw/utkface/utkface_005804.jpg,1,0,2
utkface,utkface_005741,data/raw/utkface/utkface_005741.jpg,1,0,0
utkface,utkface_009343,data/raw/utkface/utkface_009343.jpg,8,0,0
utkface,utkface_008254,data/raw/utkface/utkface_008254.jpg,7,0,0
utkface,utkface_008460,data/raw/utkface/utkface_008460.jpg,7,1,0
utkface,utkface_000041,data/raw/utkface/utkface_000041.jpg,2,1,0
utkface,utkface_006304,data/raw/utkface/utkface_006304.jpg,5,1,0
utkface,utkface_003461,data/raw/utkface/utkface_003461.jpg,3,0,0
utkface,utkface_002608,data/raw/utkface/utkface_002608.jpg,3,0,4
utkface,utkface_006504,data/raw/utkface/utkface_006504.jpg,5,1,0
utkface,utkface_003333,data/raw/utkface/utkface_003333.jpg,3,0,4
utkface,utkface_005552,data/raw/utkface/utkface_005552.jpg,4,0,0
utkface,utkface_000332,data/raw/utkface/utkface_000332.jpg,2,1,0
utkface,utkface_005731,data/raw/utkface/utkface_005731.jpg,1,0,0
utkface,utkface_000561,data/raw/utkface/utkface_000561.jpg,2,1,0
utkface,utkface_004295,data/raw/utkface/utkface_004295.jpg,0,0,0
utkface,utkface_008257,data/raw/utkface/utkface_008257.jpg,7,0,2
utkface,utkface_001428,data/raw/utkface/utkface_001428.jpg,0,1,2
utkface,utkface_006705,data/raw/utkface/utkface_006705.jpg,1,0,0
utkface,utkface_008688,data/raw/utkface/utkface_008688.jpg,1,0,0
utkface,utkface_009048,data/raw/utkface/utkface_009048.jpg,8,0,0
utkface,utkface_006348,data/raw/utkface/utkface_006348.jpg,5,0,4
utkface,utkface_005005,data/raw/utkface/utkface_005005.jpg,4,0,0
utkface,utkface_006460,data/raw/utkface/utkface_006460.jpg,5,0,0
utkface,utkface_007357,data/raw/utkface/utkface_007357.jpg,6,1,3
utkface,utkface_009009,data/raw/utkface/utkface_009009.jpg,8,1,1
utkface,utkface_005519,data/raw/utkface/utkface_005519.jpg,4,1,2
utkface,utkface_000895,data/raw/utkface/utkface_000895.jpg,2,0,4
utkface,utkface_007859,data/raw/utkface/utkface_007859.jpg,1,1,3
utkface,utkface_001947,data/raw/utkface/utkface_001947.jpg,0,1,4
utkface,utkface_004610,data/raw/utkface/utkface_004610.jpg,4,0,0
utkface,utkface_006160,data/raw/utkface/utkface_006160.jpg,5,1,3
utkface,utkface_007211,data/raw/utkface/utkface_007211.jpg,6,1,0
utkface,utkface_009062,data/raw/utkface/utkface_009062.jpg,8,1,0
utkface,utkface_001067,data/raw/utkface/utkface_001067.jpg,2,0,0
utkface,utkface_007215,data/raw/utkface/utkface_007215.jpg,6,1,1
utkface,utkface_000318,data/raw/utkface/utkface_000318.jpg,2,0,4
utkface,utkface_005529,data/raw/utkface/utkface_005529.jpg,4,1,4
utkface,utkface_005971,data/raw/utkface/utkface_005971.jpg,5,0,0
utkface,utkface_000894,data/raw/utkface/utkface_000894.jpg,2,0,4
utkface,utkface_000084,data/raw/utkface/utkface_000084.jpg,2,1,4
utkface,utkface_009226,data/raw/utkface/utkface_009226.jpg,1,0,0
utkface,utkface_001769,data/raw/utkface/utkface_001769.jpg,0,1,3
utkface,utkface_008636,data/raw/utkface/utkface_008636.jpg,7,0,0
utkface,utkface_000141,data/raw/utkface/utkface_000141.jpg,2,0,3
utkface,utkface_008050,data/raw/utkface/utkface_008050.jpg,7,0,0
utkface,utkface_005246,data/raw/utkface/utkface_005246.jpg,4,0,0
utkface,utkface_000795,data/raw/utkface/utkface_000795.jpg,2,1,3
utkface,utkface_007950,data/raw/utkface/utkface_007950.jpg,1,0,2
utkface,utkface_009311,data/raw/utkface/utkface_009311.jpg,8,1,0
utkface,utkface_009728,data/raw/utkface/utkface_009728.jpg,1,0,0
utkface,utkface_006823,data/raw/utkface/utkface_006823.jpg,1,0,3
utkface,utkface_001057,data/raw/utkface/utkface_001057.jpg,2,0,0
utkface,utkface_009273,data/raw/utkface/utkface_009273.jpg,1,0,3
utkface,utkface_007171,data/raw/utkface/utkface_007171.jpg,6,1,0
utkface,utkface_004976,data/raw/utkface/utkface_004976.jpg,4,1,0
utkface,utkface_002245,data/raw/utkface/utkface_002245.jpg,0,0,2
utkface,utkface_000716,data/raw/utkface/utkface_000716.jpg,2,1,0
utkface,utkface_000871,data/raw/utkface/utkface_000871.jpg,2,0,1
utkface,utkface_002473,data/raw/utkface/utkface_002473.jpg,0,0,4
utkface,utkface_000683,data/raw/utkface/utkface_000683.jpg,2,1,0
utkface,utkface_005671,data/raw/utkface/utkface_005671.jpg,1,1,2
utkface,utkface_002698,data/raw/utkface/utkface_002698.jpg,3,0,2
utkface,utkface_003350,data/raw/utkface/utkface_003350.jpg,3,1,0
utkface,utkface_002757,data/raw/utkface/utkface_002757.jpg,3,0,4
utkface,utkface_006127,data/raw/utkface/utkface_006127.jpg,5,0,3
utkface,utkface_006285,data/raw/utkface/utkface_006285.jpg,5,0,2
utkface,utkface_004986,data/raw/utkface/utkface_004986.jpg,4,1,2
utkface,utkface_006134,data/raw/utkface/utkface_006134.jpg,5,1,0
utkface,utkface_007405,data/raw/utkface/utkface_007405.jpg,6,1,0
utkface,utkface_003828,data/raw/utkface/utkface_003828.jpg,3,0,0
utkface,utkface_001768,data/raw/utkface/utkface_001768.jpg,0,1,3
utkface,utkface_001262,data/raw/utkface/utkface_001262.jpg,0,1,0
utkface,utkface_008605,data/raw/utkface/utkface_008605.jpg,7,0,0
utkface,utkface_004657,data/raw/utkface/utkface_004657.jpg,4,0,3
utkface,utkface_008430,data/raw/utkface/utkface_008430.jpg,7,0,0
utkface,utkface_007737,data/raw/utkface/utkface_007737.jpg,6,0,0
utkface,utkface_002283,data/raw/utkface/utkface_002283.jpg,0,0,2
utkface,utkface_000107,data/raw/utkface/utkface_000107.jpg,2,0,0
utkface,utkface_001298,data/raw/utkface/utkface_001298.jpg,0,1,0
utkface,utkface_003609,data/raw/utkface/utkface_003609.jpg,3,0,4
utkface,utkface_004827,data/raw/utkface/utkface_004827.jpg,4,0,0
utkface,utkface_002001,data/raw/utkface/utkface_002001.jpg,0,0,0
utkface,utkface_007803,data/raw/utkface/utkface_007803.jpg,1,1,0
utkface,utkface_002104,data/raw/utkface/utkface_002104.jpg,0,0,0
utkface,utkface_007488,data/raw/utkface/utkface_007488.jpg,6,1,0
utkface,utkface_008301,data/raw/utkface/utkface_008301.jpg,7,0,0
utkface,utkface_000136,data/raw/utkface/utkface_000136.jpg,2,0,2
utkface,utkface_003178,data/raw/utkface/utkface_003178.jpg,3,0,4
utkface,utkface_003883,data/raw/utkface/utkface_003883.jpg,3,0,4
utkface,utkface_008343,data/raw/utkface/utkface_008343.jpg,7,1,0
utkface,utkface_007281,data/raw/utkface/utkface_007281.jpg,6,0,1
utkface,utkface_009431,data/raw/utkface/utkface_009431.jpg,8,1,0
utkface,utkface_005501,data/raw/utkface/utkface_005501.jpg,4,1,0
utkface,utkface_000394,data/raw/utkface/utkface_000394.jpg,2,0,4
utkface,utkface_002553,data/raw/utkface/utkface_002553.jpg,3,0,0
utkface,utkface_001593,data/raw/utkface/utkface_001593.jpg,0,1,2
utkface,utkface_001848,data/raw/utkface/utkface_001848.jpg,0,1,3
utkface,utkface_002347,data/raw/utkface/utkface_002347.jpg,0,0,3
utkface,utkface_002123,data/raw/utkface/utkface_002123.jpg,0,0,0
utkface,utkface_006607,data/raw/utkface/utkface_006607.jpg,1,1,0
utkface,utkface_001752,data/raw/utkface/utkface_001752.jpg,0,1,3
utkface,utkface_001220,data/raw/utkface/utkface_001220.jpg,2,0,0
utkface,utkface_005896,data/raw/utkface/utkface_005896.jpg,1,0,4
utkface,utkface_005592,data/raw/utkface/utkface_005592.jpg,4,0,3
utkface,utkface_009746,data/raw/utkface/utkface_009746.jpg,1,0,0
utkface,utkface_005254,data/raw/utkface/utkface_005254.jpg,4,0,0
utkface,utkface_004667,data/raw/utkface/utkface_004667.jpg,4,0,4
utkface,utkface_006246,data/raw/utkface/utkface_006246.jpg,5,1,4
utkface,utkface_002718,data/raw/utkface/utkface_002718.jpg,3,0,3
utkface,utkface_008526,data/raw/utkface/utkface_008526.jpg,7,1,0
utkface,utkface_004584,data/raw/utkface/utkface_004584.jpg,4,1,2
utkface,utkface_009849,data/raw/utkface/utkface_009849.jpg,1,0,4
utkface,utkface_002246,data/raw/utkface/utkface_002246.jpg,0,0,2
utkface,utkface_007743,data/raw/utkface/utkface_007743.jpg,6,1,0
utkface,utkface_007574,data/raw/utkface/utkface_007574.jpg,6,0,3
utkface,utkface_007204,data/raw/utkface/utkface_007204.jpg,6,1,0
utkface,utkface_003938,data/raw/utkface/utkface_003938.jpg,3,1,4
utkface,utkface_008387,data/raw/utkface/utkface_008387.jpg,7,1,2
utkface,utkface_003692,data/raw/utkface/utkface_003692.jpg,3,0,1
utkface,utkface_003773,data/raw/utkface/utkface_003773.jpg,3,1,3
utkface,utkface_008791,data/raw/utkface/utkface_008791.jpg,8,1,0
utkface,utkface_009736,data/raw/utkface/utkface_009736.jpg,1,0,0
utkface,utkface_006735,data/raw/utkface/utkface_006735.jpg,1,0,0
utkface,utkface_006718,data/raw/utkface/utkface_006718.jpg,1,0,0
utkface,utkface_009612,data/raw/utkface/utkface_009612.jpg,8,0,0
utkface,utkface_001394,data/raw/utkface/utkface_001394.jpg,0,1,0
utkface,utkface_009298,data/raw/utkface/utkface_009298.jpg,8,1,0
utkface,utkface_002441,data/raw/utkface/utkface_002441.jpg,0,0,3
utkface,utkface_006402,data/raw/utkface/utkface_006402.jpg,5,0,0
utkface,utkface_002868,data/raw/utkface/utkface_002868.jpg,3,0,3
utkface,utkface_007279,data/raw/utkface/utkface_007279.jpg,6,0,0
utkface,utkface_008721,data/raw/utkface/utkface_008721.jpg,1,0,1
utkface,utkface_001082,data/raw/utkface/utkface_001082.jpg,2,0,0
utkface,utkface_009732,data/raw/utkface/utkface_009732.jpg,1,0,0
utkface,utkface_002555,data/raw/utkface/utkface_002555.jpg,3,0,0
utkface,utkface_003014,data/raw/utkface/utkface_003014.jpg,3,1,2
utkface,utkface_007457,data/raw/utkface/utkface_007457.jpg,6,1,0
utkface,utkface_004863,data/raw/utkface/utkface_004863.jpg,4,0,0
utkface,utkface_008753,data/raw/utkface/utkface_008753.jpg,1,0,3
utkface,utkface_007720,data/raw/utkface/utkface_007720.jpg,6,1,4
utkface,utkface_007328,data/raw/utkface/utkface_007328.jpg,6,1,0
utkface,utkface_005707,data/raw/utkface/utkface_005707.jpg,1,0,0
utkface,utkface_001238,data/raw/utkface/utkface_001238.jpg,2,0,4
utkface,utkface_009178,data/raw/utkface/utkface_009178.jpg,1,1,0
utkface,utkface_005010,data/raw/utkface/utkface_005010.jpg,4,0,0
utkface,utkface_000650,data/raw/utkface/utkface_000650.jpg,2,0,2
utkface,utkface_006079,data/raw/utkface/utkface_006079.jpg,5,1,2
utkface,utkface_004909,data/raw/utkface/utkface_004909.jpg,4,0,4
utkface,utkface_005628,data/raw/utkface/utkface_005628.jpg,1,1,0
utkface,utkface_005697,data/raw/utkface/utkface_005697.jpg,1,1,4
utkface,utkface_000072,data/raw/utkface/utkface_000072.jpg,2,1,2
utkface,utkface_005425,data/raw/utkface/utkface_005425.jpg,4,0,0
utkface,utkface_002717,data/raw/utkface/utkface_002717.jpg,3,0,3
utkface,utkface_000658,data/raw/utkface/utkface_000658.jpg,2,0,3
utkface,utkface_007143,data/raw/utkface/utkface_007143.jpg,6,0,0
utkface,utkface_004592,data/raw/utkface/utkface_004592.jpg,4,1,3
utkface,utkface_000167,data/raw/utkface/utkface_000167.jpg,2,1,0
utkface,utkface_006384,data/raw/utkface/utkface_006384.jpg,5,1,1
utkface,utkface_007042,data/raw/utkface/utkface_007042.jpg,6,1,0
utkface,utkface_008075,data/raw/utkface/utkface_008075.jpg,7,0,0
utkface,utkface_000118,data/raw/utkface/utkface_000118.jpg,2,0,0
utkface,utkface_004547,data/raw/utkface/utkface_004547.jpg,0,0,4
utkface,utkface_005992,data/raw/utkface/utkface_005992.jpg,5,1,0
utkface,utkface_006605,data/raw/utkface/utkface_006605.jpg,1,1,0
utkface,utkface_000533,data/raw/utkface/utkface_000533.jpg,2,0,4
utkface,utkface_001278,data/raw/utkface/utkface_001278.jpg,0,1,0
utkface,utkface_002596,data/raw/utkface/utkface_002596.jpg,3,0,3
utkface,utkface_000112,data/raw/utkface/utkface_000112.jpg,2,0,0
utkface,utkface_004742,data/raw/utkface/utkface_004742.jpg,4,0,2
utkface,utkface_006449,data/raw/utkface/utkface_006449.jpg,5,1,2
utkface,utkface_000525,data/raw/utkface/utkface_000525.jpg,2,0,3
utkface,utkface_001729,data/raw/utkface/utkface_001729.jpg,0,1,2
utkface,utkface_001494,data/raw/utkface/utkface_001494.jpg,0,1,2
utkface,utkface_002867,data/raw/utkface/utkface_002867.jpg,3,0,3
utkface,utkface_001325,data/raw/utkface/utkface_001325.jpg,0,1,0
utkface,utkface_009465,data/raw/utkface/utkface_009465.jpg,8,0,0
utkface,utkface_005408,data/raw/utkface/utkface_005408.jpg,4,1,4
utkface,utkface_006076,data/raw/utkface/utkface_006076.jpg,5,1,2
utkface,utkface_006611,data/raw/utkface/utkface_006611.jpg,1,1,0
utkface,utkface_002712,data/raw/utkface/utkface_002712.jpg,3,0,3
utkface,utkface_003715,data/raw/utkface/utkface_003715.jpg,3,0,3
utkface,utkface_003578,data/raw/utkface/utkface_003578.jpg,3,0,3
utkface,utkface_002489,data/raw/utkface/utkface_002489.jpg,0,0,4
utkface,utkface_008677,data/raw/utkface/utkface_008677.jpg,1,1,3
utkface,utkface_008423,data/raw/utkface/utkface_008423.jpg,7,0,0
utkface,utkface_008718,data/raw/utkface/utkface_008718.jpg,1,0,0
utkface,utkface_002863,data/raw/utkface/utkface_002863.jpg,3,0,3
utkface,utkface_005358,data/raw/utkface/utkface_005358.jpg,4,0,1
utkface,utkface_009232,data/raw/utkface/utkface_009232.jpg,1,0,0
utkface,utkface_009563,data/raw/utkface/utkface_009563.jpg,8,1,0
utkface,utkface_001642,data/raw/utkface/utkface_001642.jpg,0,1,2
utkface,utkface_008127,data/raw/utkface/utkface_008127.jpg,7,0,1
utkface,utkface_006072,data/raw/utkface/utkface_006072.jpg,5,1,0
utkface,utkface_007513,data/raw/utkface/utkface_007513.jpg,6,0,0
utkface,utkface_007915,data/raw/utkface/utkface_007915.jpg,1,0,0
utkface,utkface_007088,data/raw/utkface/utkface_007088.jpg,6,1,2
utkface,utkface_004213,data/raw/utkface/utkface_004213.jpg,0,1,2
utkface,utkface_002929,data/raw/utkface/utkface_002929.jpg,3,0,0
utkface,utkface_001305,data/raw/utkface/utkface_001305.jpg,0,1,0
utkface,utkface_006564,data/raw/utkface/utkface_006564.jpg,5,0,0
utkface,utkface_005186,data/raw/utkface/utkface_005186.jpg,4,1,0
utkface,utkface_001602,data/raw/utkface/utkface_001602.jpg,0,1,2
utkface,utkface_009788,data/raw/utkface/utkface_009788.jpg,1,0,0
utkface,utkface_004897,data/raw/utkface/utkface_004897.jpg,4,0,3
utkface,utkface_000416,data/raw/utkface/utkface_000416.jpg,2,1,0
utkface,utkface_006875,data/raw/utkface/utkface_006875.jpg,6,1,0
utkface,utkface_005212,data/raw/utkface/utkface_005212.jpg,4,1,3
utkface,utkface_000005,data/raw/utkface/utkface_000005.jpg,2,1,0
utkface,utkface_004015,data/raw/utkface/utkface_004015.jpg,3,0,3
utkface,utkface_005274,data/raw/utkface/utkface_005274.jpg,4,0,3
utkface,utkface_007796,data/raw/utkface/utkface_007796.jpg,6,0,0
utkface,utkface_003564,data/raw/utkface/utkface_003564.jpg,3,0,3
utkface,utkface_008785,data/raw/utkface/utkface_008785.jpg,8,1,0
utkface,utkface_006863,data/raw/utkface/utkface_006863.jpg,6,1,0
utkface,utkface_006606,data/raw/utkface/utkface_006606.jpg,1,1,0
utkface,utkface_008668,data/raw/utkface/utkface_008668.jpg,1,1,0
utkface,utkface_009838,data/raw/utkface/utkface_009838.jpg,1,0,3
utkface,utkface_005751,data/raw/utkface/utkface_005751.jpg,1,0,0
utkface,utkface_007466,data/raw/utkface/utkface_007466.jpg,6,1,0
utkface,utkface_005417,data/raw/utkface/utkface_005417.jpg,4,0,0
utkface,utkface_007179,data/raw/utkface/utkface_007179.jpg,6,1,0
utkface,utkface_001704,data/raw/utkface/utkface_001704.jpg,0,1,2
utkface,utkface_009572,data/raw/utkface/utkface_009572.jpg,8,0,0
utkface,utkface_007476,data/raw/utkface/utkface_007476.jpg,6,1,0
utkface,utkface_008921,data/raw/utkface/utkface_008921.jpg,8,0,3
utkface,utkface_009248,data/raw/utkface/utkface_009248.jpg,1,0,0
utkface,utkface_005749,data/raw/utkface/utkface_005749.jpg,1,0,0
utkface,utkface_001294,data/raw/utkface/utkface_001294.jpg,0,1,0
utkface,utkface_006581,data/raw/utkface/utkface_006581.jpg,5,0,3
utkface,utkface_008096,data/raw/utkface/utkface_008096.jpg,7,0,0
utkface,utkface_008968,data/raw/utkface/utkface_008968.jpg,8,0,0
utkface,utkface_008213,data/raw/utkface/utkface_008213.jpg,7,1,0
utkface,utkface_000624,data/raw/utkface/utkface_000624.jpg,2,0,0
utkface,utkface_007008,data/raw/utkface/utkface_007008.jpg,6,0,0
utkface,utkface_005331,data/raw/utkface/utkface_005331.jpg,4,0,0
utkface,utkface_006993,data/raw/utkface/utkface_006993.jpg,6,1,4
utkface,utkface_004884,data/raw/utkface/utkface_004884.jpg,4,0,3
utkface,utkface_009966,data/raw/utkface/utkface_009966.jpg,8,0,2
utkface,utkface_003556,data/raw/utkface/utkface_003556.jpg,3,0,3
utkface,utkface_005581,data/raw/utkface/utkface_005581.jpg,4,0,2
utkface,utkface_004826,data/raw/utkface/utkface_004826.jpg,4,0,0
utkface,utkface_003541,data/raw/utkface/utkface_003541.jpg,3,0,3
utkface,utkface_000724,data/raw/utkface/utkface_000724.jpg,2,1,0
utkface,utkface_005367,data/raw/utkface/utkface_005367.jpg,4,0,3
utkface,utkface_001753,data/raw/utkface/utkface_001753.jpg,0,1,3
utkface,utkface_001061,data/raw/utkface/utkface_001061.jpg,2,0,0
utkface,utkface_009727,data/raw/utkface/utkface_009727.jpg,1,0,0
utkface,utkface_004402,data/raw/utkface/utkface_004402.jpg,0,0,2
utkface,utkface_009490,data/raw/utkface/utkface_009490.jpg,8,0,0
utkface,utkface_000302,data/raw/utkface/utkface_000302.jpg,2,0,2
utkface,utkface_002084,data/raw/utkface/utkface_002084.jpg,0,0,0
utkface,utkface_004688,data/raw/utkface/utkface_004688.jpg,4,1,0
utkface,utkface_006074,data/raw/utkface/utkface_006074.jpg,5,1,1
utkface,utkface_001988,data/raw/utkface/utkface_001988.jpg,0,0,0
utkface,utkface_007935,data/raw/utkface/utkface_007935.jpg,1,0,2
utkface,utkface_004361,data/raw/utkface/utkface_004361.jpg,0,0,2
utkface,utkface_008082,data/raw/utkface/utkface_008082.jpg,7,0,0
utkface,utkface_002218,data/raw/utkface/utkface_002218.jpg,0,0,2
utkface,utkface_007538,data/raw/utkface/utkface_007538.jpg,6,0,0
utkface,utkface_002533,data/raw/utkface/utkface_002533.jpg,3,1,3
utkface,utkface_002592,data/raw/utkface/utkface_002592.jpg,3,0,3
utkface,utkface_008584,data/raw/utkface/utkface_008584.jpg,7,1,1
utkface,utkface_008009,data/raw/utkface/utkface_008009.jpg,7,1,0
utkface,utkface_000986,data/raw/utkface/utkface_000986.jpg,2,0,3
utkface,utkface_000741,data/raw/utkface/utkface_000741.jpg,2,1,0
utkface,utkface_007551,data/raw/utkface/utkface_007551.jpg,6,0,0
utkface,utkface_006053,data/raw/utkface/utkface_006053.jpg,5,1,0
utkface,utkface_002949,data/raw/utkface/utkface_002949.jpg,3,0,3
utkface,utkface_002024,data/raw/utkface/utkface_002024.jpg,0,0,0
utkface,utkface_006790,data/raw/utkface/utkface_006790.jpg,1,0,2
utkface,utkface_006636,data/raw/utkface/utkface_006636.jpg,1,1,1
utkface,utkface_003309,data/raw/utkface/utkface_003309.jpg,3,0,3
utkface,utkface_008320,data/raw/utkface/utkface_008320.jpg,7,1,0
utkface,utkface_000213,data/raw/utkface/utkface_000213.jpg,2,1,0
utkface,utkface_009065,data/raw/utkface/utkface_009065.jpg,8,1,0
utkface,utkface_005797,data/raw/utkface/utkface_005797.jpg,1,0,2
